"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","label"
"0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0.454546","0.181819","0.363637","0.000000","0.300000","0.200000","0.100000","0.400000","0.300000","0.300000","0.100000","0.500000","0.000000","0.300000","0.000000","0.100000","0.400000","0.400000","0.200000","0.400000","0.000000","0.000000","0.000000","0.333334","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.222223","0.111112","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.333334","0.000000","0.111112","0.000000","0.000000","0.000000","0.333334","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.111112","0.000000","0.111112","0.222223","0.222223","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.222223","0.111112","0.111112","0.000000","0.0319662","0.0319662","0.0958987","-0.1598311","-0.0319662","0.0319662","0.0958987","0.0319662","0.0958987","0.1598311","0.0958987","-0.0958987","-0.0958987","-0.0958987","-0.0319662","-0.1598311","0.1709928","0.2066840","0.1101671","0.1744262","0.1871773","0.1505526","1"
"1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0.545455","0.090910","0.090910","0.272728","0.500000","0.400000","0.100000","0.200000","0.200000","0.400000","0.300000","0.300000","0.100000","0.300000","0.200000","0.200000","0.400000","0.100000","0.200000","0.100000","0.333334","0.111112","0.000000","0.111112","0.111112","0.222223","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.111112","0.000000","0.000000","0.111112","0.111112","0.111112","0.111112","0.111112","0.000000","0.222223","0.000000","0.333334","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.111112","0.000000","0.111112","0.111112","0.111112","0.000000","0.000000","0.111112","0.222223","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.1527545","-0.0305509","0.0916527","-0.0916527","0.0916527","0.0916527","-0.0916527","0.0305509","-0.0305509","0.0305509","-0.0916527","-0.0305509","-0.0916527","0.0305509","-0.0305509","-0.0305509","0.1436654","0.1617147","0.1487366","0.1742699","0.1987607","0.1728528","1"
"0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0.454546","0.090910","0.090910","0.363637","0.300000","0.600000","0.100000","0.300000","0.100000","0.300000","0.400000","0.400000","0.600000","0.200000","0.000000","0.000000","0.300000","0.200000","0.200000","0.000000","0.000000","0.222223","0.000000","0.111112","0.000000","0.111112","0.222223","0.222223","0.111112","0.000000","0.000000","0.000000","0.222223","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.222223","0.333334","0.111112","0.000000","0.000000","0.111112","0.222223","0.111112","0.000000","0.333334","0.111112","0.111112","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.000000","0.111112","0.111112","0.111112","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.0275098","-0.0825294","0.0275098","0.1925687","0.1925687","0.0275098","-0.0275098","-0.0275098","0.0275098","0.0825294","-0.1375491","-0.1375491","-0.0825294","0.0825294","-0.0275098","-0.1375491","0.1931515","0.2003510","0.1482433","0.1858995","0.1310691","0.1412855","1"
"0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0.454546","0.090910","0.272728","0.181819","0.300000","0.100000","0.200000","0.600000","0.200000","0.200000","0.000000","0.400000","0.200000","0.200000","0.000000","0.100000","0.500000","0.200000","0.400000","0.400000","0.111112","0.000000","0.000000","0.222223","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.000000","0.222223","0.111112","0.111112","0.222223","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.222223","0.222223","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.333334","0.111112","0.111112","0.000000","0.000000","0.111112","0.111112","0.000000","0.111112","0.222223","0.000000","0.222223","0.000000","0.0245229","-0.0245229","0.1226145","-0.0245229","-0.0735687","-0.0245229","-0.0245229","-0.0245229","0.1716604","0.0735687","0.0735687","-0.0735687","-0.0245229","-0.1226145","0.0735687","-0.1226145","0.1630708","0.1849829","0.1952167","0.1472915","0.1815533","0.1278848","1"
"1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0.181819","0.181819","0.272728","0.363637","0.100000","0.000000","0.500000","0.200000","0.200000","0.000000","0.100000","0.500000","0.400000","0.700000","0.400000","0.100000","0.100000","0.100000","0.600000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.333334","0.000000","0.000000","0.000000","0.222223","0.000000","0.000000","0.000000","0.222223","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","0.444445","0.000000","0.111112","0.000000","0.222223","0.111112","0.111112","0.000000","0.111112","0.555556","0.111112","0.222223","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.222223","0.444445","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-0.0703976","-0.0234659","-0.0703976","0.0703976","-0.1173294","-0.1173294","-0.0703976","0.2111929","-0.0234659","0.1173294","-0.1173294","-0.0703976","0.1173294","-0.0703976","0.1642611","0.0703976","0.2103175","0.2009463","0.0773052","0.2275861","0.2039294","0.0799156","1"
"0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0.181819","0.181819","0.272728","0.363637","0.400000","0.400000","0.100000","0.400000","0.200000","0.200000","0.400000","0.100000","0.300000","0.200000","0.100000","0.300000","0.400000","0.200000","0.200000","0.100000","0.111112","0.111112","0.000000","0.222223","0.000000","0.111112","0.222223","0.111112","0.000000","0.000000","0.000000","0.111112","0.111112","0.222223","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.222223","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.333334","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.222223","0.111112","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.111112","0.000000","0.1158990","-0.0386330","0.1158990","0.0386330","0.1158990","-0.0386330","-0.0386330","-0.0386330","0.1158990","-0.1158990","-0.1158990","0.0386330","-0.1158990","0.1158990","-0.0386330","-0.1158990","0.1704042","0.1609511","0.1773986","0.1546299","0.1576594","0.1789570","1"
"1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0.545455","0.181819","0.090910","0.181819","0.500000","0.200000","0.400000","0.100000","0.100000","0.200000","0.300000","0.000000","0.300000","0.100000","0.400000","0.500000","0.300000","0.100000","0.200000","0.300000","0.111112","0.111112","0.222223","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.111112","0.222223","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.222223","0.000000","0.222223","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.111112","0.222223","0.222223","0.111112","0.000000","0.222223","0.111112","0.000000","0.222223","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.111112","0.111112","0.1783815","-0.1070289","0.0356763","0.0356763","-0.0356763","-0.0356763","-0.1070289","-0.1070289","-0.1070289","-0.1783815","0.0356763","0.1783815","0.1070289","0.0356763","-0.0356763","0.1070289","0.1535089","0.1823952","0.1829320","0.1628520","0.1288632","0.1894487","1"
"0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0.272728","0.181819","0.181819","0.363637","0.600000","0.100000","0.400000","0.300000","0.100000","0.100000","0.100000","0.300000","0.300000","0.200000","0.100000","0.200000","0.500000","0.200000","0.100000","0.400000","0.111112","0.111112","0.222223","0.222223","0.111112","0.000000","0.000000","0.000000","0.111112","0.222223","0.000000","0.111112","0.111112","0.222223","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.222223","0.222223","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.333334","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.222223","0.000000","0.000000","0.000000","0.111112","0.333334","0.000000","0.111112","0.000000","0.1953765","-0.0837328","0.1395546","0.0279109","-0.0837328","-0.0837328","-0.0279109","-0.0279109","0.0279109","0.0279109","0.0837328","-0.0279109","0.0837328","-0.0837328","-0.0837328","-0.0837328","0.1394577","0.1882051","0.1499320","0.1705854","0.1813313","0.1704886","1"
"0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0.272728","0.181819","0.181819","0.363637","0.300000","0.200000","0.400000","0.200000","0.000000","0.100000","0.300000","0.100000","0.400000","0.100000","0.200000","0.600000","0.400000","0.100000","0.400000","0.200000","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.222223","0.111112","0.111112","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.111112","0.000000","0.000000","0.222223","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.222223","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.333334","0.111112","0.111112","0.111112","0.000000","0.111112","0.222223","0.111112","0.000000","0.000000","0.111112","0.000000","0.222223","0.111112","0.000000","0.111112","0.000000","0.000000","0.222223","0.000000","0.0289028","-0.1445140","0.0867084","0.0867084","-0.0289028","-0.0867084","-0.0867084","-0.0867084","-0.0289028","-0.0867084","-0.0289028","0.2023196","0.0867084","0.0289028","0.0867084","-0.0289028","0.1645758","0.1370273","0.1840912","0.1693811","0.2026239","0.1423006","1"
"0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0.454546","0.090910","0.181819","0.272728","0.400000","0.000000","0.200000","0.400000","0.100000","0.200000","0.200000","0.400000","0.400000","0.400000","0.200000","0.100000","0.200000","0.300000","0.500000","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.000000","0.111112","0.111112","0.000000","0.000000","0.000000","0.222223","0.222223","0.000000","0.000000","0.000000","0.000000","0.111112","0.000000","0.000000","0.111112","0.111112","0.111112","0.000000","0.111112","0.000000","0.222223","0.000000","0.222223","0.000000","0.333334","0.000000","0.111112","0.000000","0.111112","0.222223","0.000000","0.111112","0.000000","0.111112","0.111112","0.000000","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.000000","0.222223","0.000000","0.000000","0.111112","0.222223","0.222223","0.222223","0.000000","0.111112","0.000000","0.000000","0.000000","0.000000","0.0920775","-0.0920775","-0.0306925","0.0920775","-0.1534626","-0.0306925","0.0306925","0.0920775","0.0920775","0.0920775","-0.1534626","-0.0920775","-0.0306925","-0.0306925","0.1534626","-0.0306925","0.1765216","0.1847083","0.1770585","0.1230373","0.2131921","0.1254822","1"
